article_url,commenter,comment_date,comment
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,شهيد,الأحد 15 دجنبر 2024 - 20:57,الجزائر تخطط لعشرية سوداء جديدة
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,لحسن بردو,الأحد 15 دجنبر 2024 - 21:00,النظام الجزائرى يشعر بأن نهايته تقترب شيئا فشيئا، وبدأ في توزيع الاتهامات اللامسؤولة  في كل الاتجاهات ظنا منه ان هذا سينقده من المازق والأزمات التي يمر بها.لكنه لا يدري ان من يزرع الريح يحصد العاصفة. وبدلا ان يسلك الطريق الصحيح لإنقاذ الجزائر من المخاطر يستمر في صب الزيت على النار.
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,الاحمدي بليغ,الأحد 15 دجنبر 2024 - 21:01,صبيانيات و ردود افعال بدائية و لا نفهم ماذا تربح الجزائر حين تعادي عبثا و مجانا كثرا من الدول لانها فقط لها رأي مختلف.. هذا دليل على الاستبداد العسكري المقيت الفاشل و العاجز و الذي يبرر ازماته الداخلية البنوية بافتعال ازمات خارجية عبيطة او الترنح او القيام بزيارات خارجية حمقاء بدون معنى او اجندنة.. و هذه طريقة الطغاة من العسكر التي تتكرر مع صدام و الاسد و بنعلي و القدافي الخ و غيرهم.. لانهم صعب عليهم تقبل الاختلاف و صحافة حرة و انتخابات نزيهة و احزاب الخ..يفتعلون ازمات بليدة للتغطية على فشلهم و عجزهم و نهبهم للموارد المالية لبلدهم.. لكن لا احد يرد عليهم او يلتفت اليهم لانها منهجية و طريقة قديمة جدا و متجاوزة..
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,مغربي صحراوي,الأحد 15 دجنبر 2024 - 21:01,عسكر قصر المرادية كابرنات فرنسا المرعوبين اقترب اجلهم على غرار القتال بشار واصبحوا ينبحون كالكلاب في كل اتجاه من يحتضن منظمة بوليزاريو الإرهابية المسلحة والفصاءل الاسلاموية المسلحة بالساحل والصحراء يعتبر دولة داعمة للارهاب الدولي ويجب وضع حد من طرف الأمم المتحدة لدولة مرسوم دوكول كوريا الشرقية
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,حسن,الأحد 15 دجنبر 2024 - 21:02,نفس الاسطوانة المؤامرة المخزن لقجع فرنسا اسراءيل المروك دولة فاشلة تعيش الأشواط الإضافية و يصلوا عليها صلاة الجنازة و رميها إلى القمامة
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,musla3gouz,الأحد 15 دجنبر 2024 - 21:04,نفس القصه ونفس الفلم ولكن بإخراج آخر رديىء  كرداءة إعلام الجزائر المعروف بخطه التحريري المبني على الكذب والإشاعةوالتلفيق والتدنيس وتزوير الحقائق وبردعة الشعب المغلوب على أمره اما الحقيقة ان النظام الجزائري بدأ يحس بالصهد وخصوصا بعد سقوط بشار الأسد ونظامه لهذا فهو يهيأ لعشرين أخرى ولكن هذه المرة ستنقلب عليه لان الشعب لن يلذغ من الجحر مرتين والقصة بقية……
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,خ F,الأحد 15 دجنبر 2024 - 21:06,يمكن تسمية الجزائر بفرع الجزائر التابع للمخابرات السورية البائدة، وقريبا بإذن الله ستفتح سجون الجزائر المظلمة أبوابها أمام كاميرات العالم وكل ما تفعله فهو لربح مزيد من الوقت.
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,اللهم الحمد,الأحد 15 دجنبر 2024 - 21:09,السلوك العدواني السلبي والوسواس القهري اصاب الجيران اللهم  ابعدهم عنا كمسافة الأرض من السماء
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,حفيظة الجارة و حفيظ,الأحد 15 دجنبر 2024 - 21:14,يبدو أن التقارب المغربي الفرنسي الأخير أثار من جديد حفيظة الجارة الشرقية،وحفيظ  كذلك
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,الطالبي,الأحد 15 دجنبر 2024 - 21:15,الطعمة الفاسدة الحاكمة في الجزائر بسبب عجرفتها و سياستها العدائية الفاشلة والفاسدة ضد وحدتنا الترابية  باتت معزولة عن العالم  و اشتد عليها الخناق من جميع الجوانب  ومما  زاد الطين بلة هو   الاعتراف الفرنسي التاريخي  بالسيادة المغربية الكاملة على صحرايه بذلك وجدت  نفسها انها فقدت جميع الاوراق التي كانت تروجها ا في البحث عن كسب دول تساندها في حماقتها  و تضليلاتها ومناوراتها  البائسة لكن كل المحاولات باءت بالفشل والياس عليهم ان يعلموا أن  الصحراء مغربية ابا عن جد  الى ان يرث الله الارض ومن عليها من الخلايق
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,فواز oujda,الأحد 15 دجنبر 2024 - 21:23,الجزاءر تعيش حلة خوف بعد سقوط بشار ….البلاغ الدي نشرته الجرائد الجزاءرية هي فقط الهاء الشعب الجزاءري الدي يعيش حالة احتقان نظرا لانهيار الدينار و منع الاستيراد و ارتفاع التضخم ….الجزاءر في طريق الافلاس
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,معبر,الأحد 15 دجنبر 2024 - 21:46,دولة الكبرنات الهرمة وتبونها أصيبت بهلوسة ليس لها شفاء وأخذت تساهم في تعميق عزلتها الإقليمية والدولية بسبب تصرفات غير مسؤولة وتوجيه تهم بغير دليل
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,استدعاء السفير,الأحد 15 دجنبر 2024 - 22:03,استدعاء السفير ثقافة وعادة عند الكابرانات،والمقصود به اسكات الشعب الذي يرى بلده يندحر في اتجاه الدرك الأسفل .
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,مسرور محمد,الأحد 15 دجنبر 2024 - 22:25,عادت حليمة لعاداتها القديمة.كلما اشتد الخناق على عساكر الجزاءر يلجاؤون لاختلاق  المؤامرات الوهمية لالهاء الشعب عن مشاكله التي لا حصر لها ولا حل لها في الافق المنظور.كان منتظرا بعد سقوط النظام الديكتاتوري السوري حليف عساكر الجزاءر .واتجاه الانظار الى نظام الكابرانات .ان يخلق هذا النظام مؤامرات وهمية وادعاء المضلومية للفت الانتباه بعيدا عن طبيعته الديكتاتورية والقمعية  وتشبيهه بنظام بشار القط.
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,maghribi,الأحد 15 دجنبر 2024 - 22:29,هذا النضام أصبح من الماضي فيجب على فرنسا التخلي عنهالشعب الجزائري يستحق أحسن بكثير من هذا النضام المتهالك و الذي يستنزف ثروات الجزائريين من بترول و غازلو أراد الشعب الجزائري التغيير فسيصبح مثل دول الخليج و أكثر
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,المغربي الأصيل,الأحد 15 دجنبر 2024 - 22:33,هي بطريقتها الخاصة أرادت الجارة الشرقية المنبوذة سياسيا أن تقول لفرنسا أن التقارب مع المغرب عمل “إرهابي “.لكن القافلة تسير.  ….
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,saidkarimi,الأحد 15 دجنبر 2024 - 22:53,ما وقع في سوريا جعل الجزاءر كالديك المذبوح متخوفة من فرنسا على الخصوص بفعل التاريخ وكذلك للفت انظار الشعب للخارج حتى تمر زوبعة بشار.
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,Karim France,الأحد 15 دجنبر 2024 - 23:47,هذا فيلم سيء الإخراج موجه أكثر للداخل الجزائري ، لإقناع الجميع على أن الجزائر مستهدفة  .الجزائر فقدت حليفها الديكتاتور الدموي بشار الأسد ، ونفود إيران تراجع ، وقضية الصحراء فلتت من يدها ، وعزلتها الدولية تزداد ، وتورطها في مساندة نظام الأسد عسكريا لقمع الشعب السوري لم يعد أمر خفيا لكل هذه الأسباب اخترعت المخابرات الجزائرية هذه القصة البئيسة لضمان عدم ثورة الشعب على سياسات النظام الفاشلة
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,مقاطعة فرنسية تتهم فرنسا,الإثنين 16 دجنبر 2024 - 01:36,كيف مقاطعة فرنسية تتهم فرنساخلقتها فرنسا من عدم لم يكن لها وجودو علاقتهما دائمة مدى الحياةمسرحية
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d9%8a%d8%b3%d8%aa%d8%b9%d8%b1%d8%b6-%d8%b1%d9%82%d9%85%d9%86%d8%a9-%d8%a7%d9%84%d9%85%d8%ac%d8%aa%d9%85%d8%b9-%d8%a7%d9%84%d9%85%d8%af%d9%86%d9%8a-1486800.html,el972290@g,الإثنين 23 دجنبر 2024 - 20:38,قبل رقمنة المجتمع يجب تشغيل الشباب ذوي الدبلومات والشهادات العاطلين عن العمل ، مستقبل الأمة مرهون بشبابها ..
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d9%8a%d8%b3%d8%aa%d8%b9%d8%b1%d8%b6-%d8%b1%d9%82%d9%85%d9%86%d8%a9-%d8%a7%d9%84%d9%85%d8%ac%d8%aa%d9%85%d8%b9-%d8%a7%d9%84%d9%85%d8%af%d9%86%d9%8a-1486800.html,مستقل و عازب,الإثنين 23 دجنبر 2024 - 20:42,عائق الأمية الرقمية يحول و استعمال الامكانيات الوافرة بالمجال لا القروي و أحيانا بالداخل بالنسبة للمنخرطين
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d9%8a%d8%b3%d8%aa%d8%b9%d8%b1%d8%b6-%d8%b1%d9%82%d9%85%d9%86%d8%a9-%d8%a7%d9%84%d9%85%d8%ac%d8%aa%d9%85%d8%b9-%d8%a7%d9%84%d9%85%d8%af%d9%86%d9%8a-1486800.html,تعليق 1,الإثنين 23 دجنبر 2024 - 20:45,الشغل خصك ضبر عليه ؤتعدب عليه نتاإلى عولتي عليهم تماك بقيتي
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d9%8a%d8%b3%d8%aa%d8%b9%d8%b1%d8%b6-%d8%b1%d9%82%d9%85%d9%86%d8%a9-%d8%a7%d9%84%d9%85%d8%ac%d8%aa%d9%85%d8%b9-%d8%a7%d9%84%d9%85%d8%af%d9%86%d9%8a-1486800.html,تعليق رقم 3,الإثنين 23 دجنبر 2024 - 21:18,أنا أوليدي راني متقاعد ، عندي النصيب ديالي الشهري والحمد لله ، كيبقاو فيا الوليدات لي كنشوف فيهم يوميا تائهين يفكرون ولا يعرفون ما يقدمون وما يؤخرون … ربي يداوي الحال
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d9%8a%d8%b3%d8%aa%d8%b9%d8%b1%d8%b6-%d8%b1%d9%82%d9%85%d9%86%d8%a9-%d8%a7%d9%84%d9%85%d8%ac%d8%aa%d9%85%d8%b9-%d8%a7%d9%84%d9%85%d8%af%d9%86%d9%8a-1486800.html,وجدي,الإثنين 23 دجنبر 2024 - 22:45,ما تقوم به جمعيات لتنمية المدن والقرى اكثر بكثير ما يقوم به المقاول ورؤساء الجماعات   وبالمجان بدون مقابل مع ذلك نرى اهانة للجمعيات خصوصا انها تنقب عن الحلول وتصطدم مع منتخبين رؤساء جماعات لا يعطون اهتماما لهاته الجمعيات لانهم يعملون بدون مقابل وبكون عندهم حلول لا تكون عند المنتخبين ..
https://www.hespress.com/%d9%87%d9%84-%d9%8a%d8%b3%d8%a7%d9%87%d9%85-%d8%a7%d9%84%d8%aa%d9%82%d8%a7%d8%b1%d8%a8-%d8%a7%d9%84%d8%af%d8%a8%d9%84%d9%88%d9%85%d8%a7%d8%b3%d9%8a-%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d9%85%d8%ba%d8%b1-1486792.html,Kacemi Mekki,الثلاثاء 24 دجنبر 2024 - 09:11,مشكل موريطانيا هو انه يصعب عليها جدا ان تفتك نفسها من القبضة الخبيثة للنظام العسكري الجزاءري. لا بد لها من مساعدة المغرب و حلفاءه الاقوياء على راسهم امريكا و فرنسا و حتى اسبانيا
https://www.hespress.com/%d9%87%d9%84-%d9%8a%d8%b3%d8%a7%d9%87%d9%85-%d8%a7%d9%84%d8%aa%d9%82%d8%a7%d8%b1%d8%a8-%d8%a7%d9%84%d8%af%d8%a8%d9%84%d9%88%d9%85%d8%a7%d8%b3%d9%8a-%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d9%85%d8%ba%d8%b1-1486792.html,م المصطفى,الثلاثاء 24 دجنبر 2024 - 09:13,لقد زار الرئيس الموريتاني المغرب مؤخرا . واستقبله جلالة الملك حفظه الله ونصره وأمد في عمره استقبالا حارا .وتعرف عن قرب على المغرب وعلى الدبلوماسية المغربية السامية والمتبصرة التي يعرف بها جلالة الملك .ومما لا شك فيه أن هذه الزيارة المباركة سبكون لها وفعها الإيجابي على العلاقة بين الدولتين .لكن جارة السوء لا أعتقد أنها ستقبل بهذا  التقارب بين المغرب وموريتانيا ، بل ستضاعف ميزانيتها المخصصة للتشويش على بلادنا . لأنها لا تشتغل إلا على مشروع واحد وهو العداء للمغرب بكل صيغه .
https://www.hespress.com/%d9%87%d9%84-%d9%8a%d8%b3%d8%a7%d9%87%d9%85-%d8%a7%d9%84%d8%aa%d9%82%d8%a7%d8%b1%d8%a8-%d8%a7%d9%84%d8%af%d8%a8%d9%84%d9%88%d9%85%d8%a7%d8%b3%d9%8a-%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d9%85%d8%ba%d8%b1-1486792.html,بن سليمان,الثلاثاء 24 دجنبر 2024 - 09:19,موريتانيا دولة ضعيفة وتخشى دائما شر النظام الجزائري الذي إذا لم تواكب موريتانيا ما يريد فانه يسبب لها في المشاكل والانقلابات ولهذا موريتانيا رغم أنّ مصلحتها مع المغرب تفظل أن تنحاز إلى الجزائر حتى تستقر  لان نظام الجزائر ما فتيء  يشكل الخطر على اي دولة تتقرب إلى المغرب وهذا هو عنده الخط الأحمر لان عدوه الوحيد في هذا الكون هو المغرب  ونلمس العدر لموريتانيا حتى تستطيع ان تقوم بحماية نفسها وذكروا كلامي يوما ما
https://www.hespress.com/%d9%87%d9%84-%d9%8a%d8%b3%d8%a7%d9%87%d9%85-%d8%a7%d9%84%d8%aa%d9%82%d8%a7%d8%b1%d8%a8-%d8%a7%d9%84%d8%af%d8%a8%d9%84%d9%88%d9%85%d8%a7%d8%b3%d9%8a-%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d9%85%d8%ba%d8%b1-1486792.html,خليد,الثلاثاء 24 دجنبر 2024 - 09:26,موريتانيا  مفروض عليها الحياد أو ما يسمى  الموفق الرمادي.فمن جهة  هناك المغرب الذي تربطهما علاقات تاريخية عريقة جدا.المغرب و موريتانيا يتعونان  و يتشوران على مستوى مؤسساتي قانوني.و هناك الجزائر التي تدعم الانفصالية و زرع التشويش على جل الحكومات الموريتانية من خلال تأطير ميليشيات مسلحة داخل التراب الموريتاني.سرطان شمال إفريقيا  هي تلك الدولة  من العالم الآخر.
https://www.hespress.com/%d9%87%d9%84-%d9%8a%d8%b3%d8%a7%d9%87%d9%85-%d8%a7%d9%84%d8%aa%d9%82%d8%a7%d8%b1%d8%a8-%d8%a7%d9%84%d8%af%d8%a8%d9%84%d9%88%d9%85%d8%a7%d8%b3%d9%8a-%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d9%85%d8%ba%d8%b1-1486792.html,حمو,الثلاثاء 24 دجنبر 2024 - 09:28,أظن أن التقارب بين المغرب و موريتانيا  مهم و محمود غير أنه لا يرقى لمستوى حل قضية الصحراء المغربية.  الكابرانات يحاولون فقط إستنساخ قيس سعيد جديد في موريتانيا. و حيت أن مستوى تفكير الكابرانات محدود و قاصر و نسوا أن موريتانيا هده هي نفسها التي حاربوها لسنين . موريتانيا تقدر المشترك و الحدود تفصل الإنسان و لا تفصل الأنساب ، الثقافة ……
